source1,source2,count
lacrossetribune.com,yahoo.com,292
herald-review.com,therepublic.com,292
detroitnews.com,princegeorgecitizen.com,292
cnn.com,wjcw.com,292
ktiv.com,sfgate.com,292
herald-review.com,tucson.com,292
cbslocal.com,edmontonsun.com,292
accesswdun.com,mystateline.com,292
980waav.com,cnn.com,292
newsobserver.com,sunherald.com,292
nwahomepage.com,washingtonpost.com,292
bordermail.com.au,kiamaindependent.com.au,292
bunburymail.com.au,juneesoutherncross.com.au,292
660wxqw.com,cnn.com,292
mypanhandle.com,wsoctv.com,292
790wpic.com,cnn.com,292
registercitizen.com,siouxcityjournal.com,292
actionnewsjax.com,dentonrc.com,291
onenewsnow.com,wvnstv.com,291
bradfordera.com,pantagraph.com,291
dailyjournal.net,seattlepi.com,291
goondiwindiargus.com.au,moreechampion.com.au,291
bostonglobe.com,greensboro.com,291
siouxcityjournal.com,thehour.com,291
mynews4.com,onenewsnow.com,291
greensboro.com,stuff.co.nz,291
ksl.com,pahomepage.com,291
moreechampion.com.au,murrayvalleystandard.com.au,291
bunburymail.com.au,forbesadvocate.com.au,291
greenwichtime.com,wbal.com,291
ky3.com,medicinehatnews.com,291
ksl.com,qctimes.com,291
scnow.com,wsoctv.com,291
kansas.com,thestate.com,291
dailyadvertiser.com.au,forbesadvocate.com.au,291
actionnewsjax.com,madison.com,291
bigtalk1490.com,kvor.com,291
stl.news,wfmz.com,291
idahostatesman.com,kansas.com,291
bigtalk1490.com,kmjnow.com,291
cbslocal.com,montrealgazette.com,291
fox13memphis.com,whig.com,291
bigtalk1490.com,wtma.com,291
montrealgazette.com,tampabay.com,291
greensboro.com,wfmj.com,291
mypanhandle.com,oanow.com,291
greensboro.com,poconorecord.com,291
mystateline.com,tucson.com,291
chron.com,rapidcityjournal.com,291
chieftain.com,lacrossetribune.com,291
1290wlby.com,keyt.com,291
herald-review.com,journaltimes.com,291
kiro7.com,krqe.com,291
fredericksburg.com,myarklamiss.com,291
madison.com,wpxi.com,291
abqjournal.com,princegeorgecitizen.com,291
ktbs.com,thedailytimes.com,291
keyt.com,kpax.com,291
bordermail.com.au,gleninnesexaminer.com.au,291
nzherald.co.nz,wtop.com,291
greensboro.com,tribtown.com,291
bigtalk1490.com,wfnc640am.com,291
bigtalk1490.com,wbap.com,291
mynews13.com,washingtonpost.com,291
herald-dispatch.com,ky3.com,291
mandurahmail.com.au,victorharbortimes.com.au,291
fredericksburg.com,siouxcityjournal.com,291
bigtalk1490.com,wmac-am.com,291
texomashomepage.com,wsbtv.com,291
omanobserver.om,reuters.com,291
mytwintiers.com,siouxlandproud.com,290
bigtalk1490.com,newsradio1029.com,290
klfy.com,yahoo.com,290
princegeorgecitizen.com,rep-am.com,290
onenewsnow.com,ourmidland.com,290
bradfordera.com,vancouversun.com,290
chieftain.com,nwahomepage.com,290
nwahomepage.com,wral.com,290
dailyadvertiser.com.au,katherinetimes.com.au,290
fox23.com,mdjonline.com,290
montrealgazette.com,nptelegraph.com,290
forbesadvocate.com.au,moreechampion.com.au,290
bigtalk1490.com,kaok.com,290
nbcwashington.com,princegeorgecitizen.com,290
heraldsun.com.au,ntnews.com.au,290
bigtalk1490.com,newstalk1030.com,290
napavalleyregister.com,tdn.com,290
sfgate.com,wbal.com,290
gwdtoday.com,swzonline.nl,290
997wtn.com,bigtalk1490.com,290
bigtalk1490.com,wicc600.com,290
journaldebrazza.com,journaldumali.com,290
cbslocal.com,time.com,290
expressnews.com,greenwichtime.com,290
goondiwindiargus.com.au,grenfellrecord.com.au,290
boorowanewsonline.com.au,colliemail.com.au,290
ktbs.com,onenewsnow.com,290
business-standard.com,ndtv.com,290
mynorthwest.com,westport-news.com,290
bigtalk1490.com,wxlm.fm,290
1050talk.com,cnn.com,290
indiatimes.com,startribune.com,290
dailyjournal.net,herald-dispatch.com,290
jg-tc.com,onenewsnow.com,290
greenwichtime.com,hickoryrecord.com,290
expressnews.com,therepublic.com,290
1340wjrw.com,bigtalk1490.com,290
bigtalk1490.com,kugn.com,290
1590walg.com,bigtalk1490.com,290
victorharbortimes.com.au,westernadvocate.com.au,290
actionnewsjax.com,mdjonline.com,290
bigtalk1490.com,supertalk1570.com,290
informnny.com,washingtonpost.com,290
1490wosh.com,bigtalk1490.com,290
readingeagle.com,siouxlandproud.com,290
beaumontenterprise.com,mychamplainvalley.com,290
dentonrc.com,ksl.com,290
expressnews.com,newstimes.com,290
cnn.com,wvlkam.com,290
boorowanewsonline.com.au,dailyadvertiser.com.au,290
dentonrc.com,wpxi.com,290
nbcnews.com,wafa.ps,290
1090kaay.com,bigtalk1490.com,290
herald-dispatch.com,ktbs.com,290
idahostatesman.com,sunherald.com,290
kvoa.com,washingtonpost.com,290
accesswdun.com,ctvnews.ca,290
bignewsnetwork.com,russiaherald.com,290
ctpost.com,dentonrc.com,290
bigtalk1490.com,wvnn.com,290
myplainview.com,timesunion.com,290
chron.com,uticaod.com,290
bigtalk1490.com,wcoapensacola.com,290
bigtalk1490.com,wftw.com,290
dailyjournal.net,oanow.com,290
morganton.com,statesville.com,290
newsobserver.com,sfgate.com,290
grenfellrecord.com.au,victorharbortimes.com.au,290
bakersfield.com,helenair.com,290
bakersfield.com,greenwichtime.com,290
keyt.com,kmaj1440.com,290
greensboro.com,myjournalcourier.com,290
greenwichtime.com,siouxcityjournal.com,289
adelaidenow.com.au,cairnspost.com.au,289
ksl.com,star-telegram.com,289
mysanantonio.com,thetelegraph.com,289
charlotteobserver.com,tampabay.com,289
mrt.com,timesunion.com,289
thetelegraph.com,vancouversun.com,289
bigtalk1490.com,firstlightradio.com,289
dentonrc.com,fox23.com,289
fairfieldcitizenonline.com,myplainview.com,289
kelownadailycourier.ca,princegeorgecitizen.com,289
kvoa.com,wacotrib.com,289
montrealgazette.com,registercitizen.com,289
herald-dispatch.com,madison.com,289
bigtalk1490.com,wjbc.com,289
bakersfield.com,thetandd.com,289
montrealgazette.com,nhregister.com,289
valleymorningstar.com,whig.com,289
ksl.com,michigansthumb.com,289
bordermail.com.au,yasstribune.com.au,289
greensboro.com,nbc4i.com,289
mychamplainvalley.com,wjhl.com,289
myfox28columbus.com,onenewsnow.com,289
fairfieldcitizenonline.com,fox30jax.com,289
fairfieldcitizenonline.com,kiro7.com,289
wacotrib.com,wdbj7.com,289
daytondailynews.com,tampabay.com,289
herald-dispatch.com,readingeagle.com,289
bakersfield.com,mychamplainvalley.com,289
bigtalk1490.com,klik1240.com,289
ky3.com,oanow.com,289
greenwichtime.com,missoulian.com,289
pahomepage.com,tampabay.com,289
japantimes.co.jp,qconline.com,289
eagletribune.com,wacotrib.com,289
bigtalk1490.com,wgowam.com,289
kval.com,onenewsnow.com,289
bordermail.com.au,maitlandmercury.com.au,289
cbslocal.com,dailymail.co.uk,289
billingsgazette.com,greensboro.com,289
kspr.com,newsadvance.com,289
kveo.com,wacotrib.com,288
bozemandailychronicle.com,mypanhandle.com,288
naplesherald.com,wral.com,288
kiro7.com,myarklamiss.com,288
cnn.com,kmaj1440.com,288
missoulian.com,stamfordadvocate.com,288
wacotrib.com,wvnstv.com,288
sfgate.com,tribtown.com,288
armidaleexpress.com.au,bunburymail.com.au,288
wbal.com,wsoctv.com,288
colliemail.com.au,goondiwindiargus.com.au,288
fox61.com,wfmz.com,288
godanriver.com,qctimes.com,288
bunburymail.com.au,portpirierecorder.com.au,288
kristv.com,mynorthwest.com,288
thenewstribune.com,wfmz.com,288
greensboro.com,nwaonline.com,288
cp24.com,iheart.com,288
eyretribune.com.au,victorharbortimes.com.au,288
fox30jax.com,siouxlandproud.com,288
actionnewsjax.com,krqe.com,288
tucson.com,wjtv.com,288
bakersfield.com,recorderonline.com,288
auburnpub.com,godanriver.com,288
mypanhandle.com,princegeorgecitizen.com,288
boorowanewsonline.com.au,murrayvalleystandard.com.au,288
vancouversun.com,wpxi.com,288
naplesherald.com,tucson.com,288
good4utah.com,herald-dispatch.com,288
kget.com,thedailytimes.com,288
tucson.com,westport-news.com,288
krdo.com,kvia.com,287
abc22now.com,onenewsnow.com,287
kansascity.com,msn.com,287
bakersfield.com,caledonianrecord.com,287
nwitimes.com,sfgate.com,287
accesswdun.com,kspr.com,287
hickoryrecord.com,thehour.com,287
boorowanewsonline.com.au,braidwoodtimes.com.au,287
koin.com,newsadvance.com,287
onenewsnow.com,wjhl.com,287
helenair.com,washingtonpost.com,287
binghamtonhomepage.com,onenewsnow.com,287
fox4beaumont.com,greensboro.com,287
lancasteronline.com,wacotrib.com,287
ctpost.com,dailyjournal.net,287
bordermail.com.au,fairfieldchampion.com.au,287
missoulian.com,wpxi.com,287
charlotteobserver.com,ksl.com,287
bdtonline.com,wpxi.com,287
fresnobee.com,star-telegram.com,287
madison.com,tdn.com,287
ccenterdispatch.com,chron.com,287
beaumontenterprise.com,herald-dispatch.com,287
registercitizen.com,wbal.com,287
bordermail.com.au,manningrivertimes.com.au,287
fox13memphis.com,krqe.com,287
bunburymail.com.au,colliemail.com.au,287
fox13memphis.com,miamiherald.com,287
accesswdun.com,dailyfreeman.com,287
bordermail.com.au,hepburnadvocate.com.au,287
kkoh.com,krdo.com,287
ledger-enquirer.com,thestate.com,287
bordermail.com.au,queanbeyanagechronicle.com.au,287
ktrs.com,newsadvance.com,287
mysanantonio.com,vancouversun.com,287
kvia.com,newsradio1440.com,287
newstimes.com,pantagraph.com,287
cbsnews.com,yahoo.com,287
sandiegouniontribune.com,yahoo.com,287
newsadvance.com,westport-news.com,286
dailyjournal.net,kiro7.com,286
fox23.com,myarklamiss.com,286
knopnews2.com,princegeorgecitizen.com,286
godanriver.com,sfgate.com,286
winchesterstar.com,wsoctv.com,286
fourstateshomepage.com,thedailytimes.com,286
bordermail.com.au,crookwellgazette.com.au,286
keyt.com,kxly.com,286
bbc.co.uk,iheart.com,286
ksl.com,thetandd.com,286
juneesoutherncross.com.au,moreechampion.com.au,286
journalstar.com,pantagraph.com,286
globegazette.com,onenewsnow.com,286
katherinetimes.com.au,murrayvalleystandard.com.au,286
ky3.com,wral.com,286
bradfordera.com,fairfieldcitizenonline.com,286
wbap.com,wbmq.net,286
bunburymail.com.au,northernargus.com.au,286
dailyadvertiser.com.au,macleayargus.com.au,286
colliemail.com.au,grenfellrecord.com.au,286
braidwoodtimes.com.au,victorharbortimes.com.au,286
newsadvance.com,newsobserver.com,286
fredericksburg.com,ivpressonline.com,286
abc6onyourside.com,wfmz.com,286
araratadvertiser.com.au,dailyadvertiser.com.au,286
informnny.com,ksl.com,286
mystateline.com,onenewsnow.com,286
nhregister.com,pantagraph.com,286
deseretnews.com,greensboro.com,286
greensboro.com,kfdm.com,286
weyburnreview.com,yahoo.com,286
blayneychronicle.com.au,grenfellrecord.com.au,286
fresnobee.com,sunherald.com,286
dentonrc.com,fox13memphis.com,286
tbo.com,yahoo.com,286
wftv.com,wjhl.com,286
fredericksburg.com,houstonchronicle.com,286
braidwoodtimes.com.au,westernmagazine.com.au,286
newstimes.com,vancouversun.com,286
eyretribune.com.au,forbesadvocate.com.au,286
braidwoodtimes.com.au,goondiwindiargus.com.au,286
kansascity.com,ksl.com,286
beaumontenterprise.com,newcanaannewsonline.com,286
ourmidland.com,startribune.com,286
ivpressonline.com,wacotrib.com,286
abc22now.com,wfmz.com,286
talkingpointsmemo.com,wfmz.com,286
kten.com,tucson.com,286
greensboro.com,kval.com,286
bdtonline.com,wsoctv.com,286
auburnpub.com,tdn.com,285
charlotteobserver.com,sfgate.com,285
iheart.com,wwnytv.com,285
mytwintiers.com,pantagraph.com,285
bigtalk1490.com,newsradio1440.com,285
napavalleyregister.com,wpxi.com,285
siouxcityjournal.com,stamfordadvocate.com,285
dariennewsonline.com,middletownpress.com,285
greatlakesadvocate.com.au,macleayargus.com.au,285
japantimes.co.jp,tucson.com,285
greensboro.com,mypalmbeachpost.com,285
mystateline.com,tampabay.com,285
ctpost.com,thetelegraph.com,285
forbesadvocate.com.au,grenfellrecord.com.au,285
madison.com,mynorthwest.com,285
bakersfield.com,krqe.com,285
onenewsnow.com,poststar.com,285
onenewsnow.com,wnct.com,285
krqe.com,thehour.com,285
cbslocal.com,good4utah.com,285
mystateline.com,wpxi.com,285
aspendailynews.com,pantagraph.com,285
kcby.com,onenewsnow.com,285
newsadvance.com,time.com,285
fairfieldcitizenonline.com,tampabay.com,285
medicinehatnews.com,wral.com,285
good4utah.com,oanow.com,285
dentonrc.com,fox30jax.com,285
katherinetimes.com.au,moreechampion.com.au,285
siouxcityjournal.com,vancouversun.com,285
greensboro.com,tulsaworld.com,285
godanriver.com,indiatimes.com,285
kiro7.com,whig.com,285
news12.com,washingtonpost.com,285
talkingpointsmemo.com,yahoo.com,285
bigtalk1490.com,kxlh.com,285
koin.com,tampabay.com,285
scnow.com,wsbtv.com,285
dailyjournal.net,readingeagle.com,285
kkoh.com,wbmq.net,285
accesswdun.com,newsobserver.com,285
forbesadvocate.com.au,portpirierecorder.com.au,285
nsnews.com,yahoo.com,284
journalgazette.net,wacotrib.com,284
lasvegassun.com,princegeorgecitizen.com,284
kspr.com,wral.com,284
mrt.com,onenewsnow.com,284
braidwoodtimes.com.au,colliemail.com.au,284
cnn.com,localnews8.com,284
greatlakesadvocate.com.au,victorharbortimes.com.au,284
wbmq.net,wtma.com,284
aspendailynews.com,onenewsnow.com,284
boorowanewsonline.com.au,portpirierecorder.com.au,284
chron.com,ctvnews.ca,284
thedailytimes.com,wnct.com,284
star-telegram.com,wacotrib.com,284
greensboro.com,heraldnet.com,284
mychamplainvalley.com,newstimes.com,284
montrealgazette.com,mychamplainvalley.com,284
greenwichtime.com,thetelegraph.com,284
krqe.com,onenewsnow.com,284
bdtonline.com,wsbtv.com,284
eyretribune.com.au,moreechampion.com.au,284
ivpressonline.com,wfmz.com,284
good4utah.com,pantagraph.com,284
bozemandailychronicle.com,kfbb.com,284
pressofatlanticcity.com,registercitizen.com,284
actionnewsjax.com,missoulian.com,284
mrt.com,startribune.com,284
mrt.com,seattletimes.com,284
fox30jax.com,mdjonline.com,284
expressnews.com,vancouversun.com,284
kvor.com,wbmq.net,284
mypanhandle.com,washingtonpost.com,284
greensboro.com,thereminder.ca,284
kxlh.com,wlsam.com,284
mystateline.com,wral.com,284
ktvq.com,ktvz.com,284
thecourier.co.uk,wandsworthguardian.co.uk,284
qconline.com,siouxcityjournal.com,284
idahostatesman.com,thestate.com,284
greensboro.com,lancasteronline.com,284
fox30jax.com,ourmidland.com,284
missoulian.com,wsbtv.com,284
greenwichtime.com,myjournalcourier.com,284
bakersfield.com,nwahomepage.com,284
13wham.com,greensboro.com,284
bakersfield.com,jg-tc.com,284
boston.com,washingtonpost.com,284
nhregister.com,pressofatlanticcity.com,284
greensboro.com,newsday.com,284
bakersfield.com,nhregister.com,284
havasunews.com,onenewsnow.com,284
kfbb.com,thedailytimes.com,284
irrigator.com.au,juneesoutherncross.com.au,284
bordermail.com.au,cessnockadvertiser.com.au,284
kmjnow.com,wbmq.net,284
newsminer.com,wacotrib.com,283
wbmq.net,wfnc640am.com,283
ky3.com,napavalleyregister.com,283
bakersfield.com,dailyjournal.net,283
qconline.com,startribune.com,283
greensboro.com,reuters.com,283
mypanhandle.com,tampabay.com,283
channelnewsasia.com,thestar.com.my,283
actionnewsjax.com,cbslocal.com,283
nhregister.com,tdn.com,283
cbslocal.com,ctpost.com,283
1290wlby.com,cnn.com,283
news12.com,wsoctv.com,283
texomashomepage.com,valleymorningstar.com,283
journaltimes.com,napavalleyregister.com,283
cbslocal.com,nwahomepage.com,283
theintelligencer.com,westport-news.com,283
fox45now.com,greensboro.com,283
ctpost.com,reuters.com,283
katherinetimes.com.au,portpirierecorder.com.au,283
newcanaannewsonline.com,newmilfordspectrum.com,283
sanluisobispo.com,theolympian.com,283
nbc16.com,onenewsnow.com,283
sunherald.com,tampabay.com,283
kten.com,nwitimes.com,283
myarklamiss.com,newsadvance.com,283
journalgazette.net,newsadvance.com,283
miamiherald.com,startribune.com,283
keyt.com,wbmq.net,283
accesswdun.com,journaltimes.com,283
ledger-enquirer.com,tampabay.com,283
eagletribune.com,missoulian.com,283
chron.com,sunherald.com,283
greensboro.com,ravallirepublic.com,283
greensboro.com,kelownadailycourier.ca,283
accesswdun.com,expressnews.com,283
onenewsnow.com,thegardnernews.com,283
michigansthumb.com,therepublic.com,283
stamfordadvocate.com,wbal.com,283
time.com,wsoctv.com,283
herald-review.com,sfgate.com,283
herald-dispatch.com,medicinehatnews.com,283
beaumontenterprise.com,seattletimes.com,283
fox23.com,news12.com,283
ksl.com,wthr.com,283
1490wosh.com,wbmq.net,282
whdh.com,yahoo.com,282
mytwintiers.com,texomashomepage.com,282
accesswdun.com,eagletribune.com,282
nwitimes.com,tampabay.com,282
actionnewsjax.com,caledonianrecord.com,282
kugn.com,wbmq.net,282
kansas.com,ksl.com,282
sanluisobispo.com,tampabay.com,282
blayneychronicle.com.au,boorowanewsonline.com.au,282
supertalk1570.com,wbmq.net,282
cbslocal.com,godanriver.com,282
fox13memphis.com,newsobserver.com,282
medicinehatnews.com,yahoo.com,282
aspendailynews.com,mytwintiers.com,282
krqe.com,mychamplainvalley.com,282
1090kaay.com,wbmq.net,282
canowindranews.com.au,grenfellrecord.com.au,282
greensboro.com,mtstandard.com,282
eyretribune.com.au,murrayvalleystandard.com.au,282
ktbs.com,mychamplainvalley.com,282
cbc.ca,msn.com,282
news24.com,yahoo.com,282
texomashomepage.com,wpxi.com,282
idahostatesman.com,ksl.com,282
bostonherald.com,good4utah.com,282
nhregister.com,thedailytimes.com,282
dentonrc.com,registercitizen.com,282
thehour.com,vancouversun.com,282
onenewsnow.com,trib.com,282
wlns.com,yahoo.com,282
stamfordadvocate.com,thedailytimes.com,282
tdn.com,washingtonpost.com,282
miamiherald.com,therepublic.com,282
997wtn.com,wbmq.net,282
fox13memphis.com,vancouversun.com,282
fredericksburg.com,ourmidland.com,282
kget.com,washingtonpost.com,282
montrealgazette.com,newstimes.com,282
lacrossetribune.com,wsoctv.com,282
caledonianrecord.com,tampabay.com,282
indiatimes.com,missoulian.com,282
foxrochester.com,greensboro.com,282
poconorecord.com,yahoo.com,282
herald-dispatch.com,kspr.com,282
wbmq.net,wvnn.com,282
nptelegraph.com,wsbtv.com,282
beaumontenterprise.com,wpxi.com,282
greensboro.com,sentinelandenterprise.com,282
wbmq.net,wicc600.com,282
fourstateshomepage.com,princegeorgecitizen.com,282
kget.com,tampabay.com,282
newstalk1030.com,wbmq.net,282
kaok.com,wbmq.net,282
montrealgazette.com,stamfordadvocate.com,282
wbmq.net,wxlm.fm,282
goondiwindiargus.com.au,westernmagazine.com.au,282
onenewsnow.com,westport-news.com,282
abc27.com,greensboro.com,282
herald-dispatch.com,thetandd.com,282
nola.com,onenewsnow.com,282
wbmq.net,wftw.com,282
newsradio1029.com,wbmq.net,282
mysanantonio.com,wsoctv.com,282
mrt.com,theintelligencer.com,281
cbs4local.com,greensboro.com,281
bradfordera.com,montrealgazette.com,281
herald-dispatch.com,nhregister.com,281
wbmq.net,wjbc.com,281
kiro7.com,naplesherald.com,281
binghamtonhomepage.com,chieftain.com,281
montrealgazette.com,msn.com,281
accesswdun.com,valleymorningstar.com,281
wbmq.net,wgowam.com,281
bakersfield.com,newstimes.com,281
iol.co.za,vancouversun.com,281
sfgate.com,whig.com,281
forbesadvocate.com.au,westernmagazine.com.au,281
idahostatesman.com,ledger-enquirer.com,281
princegeorgecitizen.com,tbo.com,281
klik1240.com,wbmq.net,281
madison.com,pressofatlanticcity.com,281
hickoryrecord.com,stamfordadvocate.com,281
dentonrc.com,startribune.com,281
hellenicshippingnews.com,reuters.com,281
onenewsnow.com,tnledger.com,281
onenewsnow.com,rapidcityjournal.com,281
easternriverinachronicle.com.au,juneesoutherncross.com.au,281
ktvz.com,wgow.com,281
kiro7.com,mdjonline.com,281
ctpost.com,mytwintiers.com,281
